sender_id,sender,total_messages,active_days,avg_message_length,link_ratio,anomaly_label
7339399764,,13,3,36.85,0.0,unknown
7498002446,,13,3,51.0,0.0,unknown
8419036381,,13,4,12.62,0.0,unknown
8313032489,bei_26,13,3,23.85,0.0,unknown
7606046827,,13,1,20.38,0.0,unknown
8104536459,,13,4,142.0,0.0,unknown
5035351135,hdyyemehry,13,7,771.62,0.0,unknown
406069584,fovbot,13,6,76.77,0.0,unknown
5261001275,Wp6qw,13,2,97.62,0.0,unknown
Masgtyr,Masgtyr,13,1,16.77,0.0,unknown
1729607088,,13,3,15.38,0.0,unknown
7344761598,Hadeschildasf,13,3,15.46,0.0,unknown
8275225122,,13,1,19.92,0.0,unknown
8293793934,,13,4,132.0,0.0,unknown
8288835573,,13,6,61.62,0.0,unknown
saya98shhop,saya98shhop,13,5,290.77,0.0,unknown
6183021318,eraaaaaaaaaaam,13,1,28.69,0.0,unknown
7617402282,Recuperandoaa,13,3,1268.0,0.0,unknown
7777116996,,13,2,19.0,0.0,unknown
7675961902,yamamyamam,13,5,481.15,0.0,unknown
8172987363,linkedin_Giant,13,10,233.92,0.0,unknown
web1eu,web1eu,13,3,66.0,0.0,unknown
ashrafrashedd,ashrafrashedd,13,1,18.46,0.0,unknown
1434996743,peep_too_the_moon,13,1,205.0,0.0,unknown
7378390360,Priimatealritmo,13,5,17.46,0.3846,unknown
1122001867,Hoss1_1,13,1,17.54,0.0,unknown
8694897181,lynmria,13,1,13.62,0.0,unknown
5309092004,,13,6,8.54,0.0,unknown
jeneral42,jeneral42,13,4,83.85,0.1538,unknown
BobMarly2025,BobMarly2025,13,8,660.0,0.0,unknown
Shimano447,Shimano447,13,2,17.23,0.0,unknown
EditDefenderXRobot,EditDefenderXRobot,13,2,76.77,0.0,unknown
7621372917,sashulya876,13,5,7.77,0.0,unknown
5882492690,,13,3,17.23,0.0,unknown
itschi_55,itschi_55,13,2,16.85,0.0,unknown
8402208847,KASANA_4,13,3,8.69,0.0,unknown
Ajaxxxxxxxxx,Ajaxxxxxxxxx,13,3,14.15,0.0,unknown
6009069009,HlUUlH,13,5,112.92,0.0,unknown
7855201549,pyuupyai,13,1,24.08,0.0,unknown
7296023716,,13,1,22.08,0.0,unknown
1612523445,,13,5,355.0,0.0,unknown
8039257942,,13,4,20.92,0.0,unknown
7450066372,,13,5,485.15,0.0,unknown
1637218143,,13,1,19.23,0.0,unknown
FC_Harry_Potthead,FC_Harry_Potthead,13,1,53.0,0.0,unknown
8026951604,,13,2,20.38,0.0,unknown
this_user_name_is_valid,this_user_name_is_valid,13,1,58.85,0.0,unknown
7571650935,qOfenixbrandyq,13,6,163.0,0.0,unknown
6664265580,,13,1,25.31,0.0,unknown
7777442804,trash920,13,1,50.69,0.0,unknown
8450437601,nour_10_n,13,1,30.31,0.0769,unknown
burgos_ayudante,burgos_ayudante,13,1,940.15,0.0,unknown
8686116459,ld_en,13,3,84.23,0.0769,unknown
Fate_breaker000,Fate_breaker000,13,1,15.46,0.0,unknown
7861671436,nki_10,13,4,20.08,0.0,unknown
6741784023,harican24,13,1,18.77,0.0,unknown
6781701441,AbuHamzajinn,13,8,141.46,0.0,unknown
kate_levchakova,kate_levchakova,13,3,158.92,0.0,unknown
8317487701,xcdwu,13,3,7.15,0.0,unknown
825847466,vika166653,13,2,270.0,0.0,unknown
8336913052,Krnx7e,13,1,11.23,0.0,unknown
5256025716,,13,3,19.31,0.0,unknown
8252905988,ilovemyrakkan,13,1,52.38,0.0,unknown
8181896239,olo1i,13,5,55.23,0.0,unknown
8669742416,,13,1,8.92,0.0,unknown
8568100996,,13,1,10.54,0.0,unknown
8333616566,,13,2,315.0,0.0,unknown
7302282536,Profitru,13,2,125.0,0.0,unknown
5358059542,Baby_moonlight,13,10,261.38,1.0,unknown
7748975167,ollaAlrashdii_04568,13,13,353.0,0.0,unknown
36226440,NN_DMT,13,7,18.69,0.0,unknown
8661648562,ZEUSOFICIAL_2026,13,1,644.31,0.0,unknown
5865155055,lms9s,13,4,40.69,0.0,unknown
8342202044,Tirkitdha,13,1,5.54,0.0,unknown
Spyking0,Spyking0,13,7,845.0,0.0,unknown
7998154956,Sh10m96,13,3,214.08,0.0,unknown
8305690156,thelilly10,13,3,13.54,0.0,unknown
8475006568,,13,4,9.0,0.0,unknown
7870898734,,13,2,145.85,0.0,unknown
7860279530,,13,1,26.85,0.0,unknown
8200182550,,13,1,42.62,0.3077,unknown
tazmantrades,tazmantrades,13,4,91.23,0.0769,unknown
8719339187,,13,3,18.92,0.0,unknown
8223351859,LASEGURAWEED,13,5,536.0,0.0,unknown
8151341308,RarerabbT,13,6,20.08,0.0,unknown
5225901244,Prxnjal,13,1,9.38,0.0,unknown
8369857336,MaxPayShark,13,7,356.0,0.0,unknown
limuertidemammata,limuertidemammata,13,2,8.62,0.0,unknown
7561956967,,13,1,33.62,0.0,unknown
7811358547,The_arti5t,13,1,27.62,0.0,unknown
8749201926,lukasmith07,13,2,27.46,0.0,unknown
8560748912,,13,1,5.92,0.0,unknown
8766777138,wearShawl,13,1,23.69,0.0,unknown
7727876367,Veli234,13,3,55.31,0.0,unknown
8792978124,,13,3,125.31,0.0,unknown
INdAnurag,INdAnurag,13,3,25.15,0.0,unknown
8551238377,Kalil1245,13,1,12.0,0.0,unknown
fearless0990,fearless0990,13,1,14.23,0.0,unknown
8680835352,Jane_pinkman,13,1,19.23,0.0,unknown
8118870917,FakeMeris,13,1,38.85,0.0,unknown
1317177230,DimmiChoudhary,13,1,7.46,0.0,unknown
7403333528,Ofc_Yan_yan,13,5,11.38,0.0,unknown
8288417845,,13,3,45.62,0.0,unknown
7579581248,L_B_J1,13,1,12.08,0.0,unknown
6217104251,r1a2b33,13,5,23.69,0.0,unknown
7831908850,j962n,13,6,36.08,0.0,unknown
8325733051,,13,6,10.46,0.0,unknown
hackerhutchins,hackerhutchins,13,3,1878.08,0.0,unknown
cLaRealidaDc,cLaRealidaDc,13,4,278.85,0.0,unknown
-1001856968237,mmirleb,13,1,765.54,0.0,unknown
8235284117,,13,2,17.92,0.0,unknown
5029432188,,13,2,13.23,0.0,unknown
7913504754,,13,4,15.54,0.0,unknown
7524184369,,13,2,37.0,0.0,unknown
7917003021,,13,1,19.46,0.0,unknown
7723185475,,13,3,13.31,0.0,unknown
Waldron556,Waldron556,13,3,18.46,0.0,unknown
8614719471,,13,1,9.08,0.0,unknown
5433398576,Unholysqrd,13,4,76.77,0.0,unknown
7404624322,,13,9,11.46,0.0,unknown
8673361328,,13,2,3.85,0.0,unknown
8505257030,Lucexeron,13,2,18.54,0.0,unknown
5795246656,IvanKirillov_Gb,13,2,119.62,0.0,unknown
Sofipabello,Sofipabello,13,1,13.38,0.0,unknown
5135003408,,13,1,18.0,0.0,unknown
472440663,Alexander_A_Pit,13,3,34.54,0.0,unknown
CasosOscuros,CasosOscuros,13,5,258.0,0.0,unknown
8491352491,richirichi12,13,9,531.0,0.0,unknown
8702761459,,13,2,2.38,0.0,unknown
8663407700,,13,2,14.54,0.0,unknown
1274717688,PHEAK0966,13,2,11.23,0.0,unknown
1351098573,,13,3,37.23,0.0,unknown
8718756372,,13,4,6.85,0.0,unknown
7905934558,,13,1,21.08,0.0,unknown
6086007113,M_K_MK117,13,5,24.62,0.0,unknown
8468654591,bluemayaaa,13,10,117.23,0.0,unknown
1915691522,SGqfNSecN,13,7,140.54,0.0,unknown
5355837163,Brokennnm,13,1,9.69,0.0,unknown
7267132107,Adrainflasher,13,1,1006.0,0.0,unknown
5554324314,illohj,13,3,36.15,0.0,unknown
2101642895,,13,1,24.69,0.0,unknown
8420851759,Vision_Mercedes_Maybach_6,13,1,4.62,0.0,unknown
8057995965,,13,7,174.0,0.0,unknown
8499154420,uz_hsk,13,2,95.46,0.2308,unknown
6229532712,Jojo14h,13,4,50.69,0.0,unknown
Freey5_0,Freey5_0,13,6,733.0,1.0,unknown
1536675581,,13,4,53.77,0.0769,unknown
8366146817,,13,2,13.38,0.0,unknown
7320894606,mteoi,13,8,30.92,0.0,unknown
6116508617,Mhmtdnn,13,2,20.62,0.0,unknown
7814897445,your_ogaw,13,1,7.62,0.0,unknown
6502878458,,13,3,10.54,0.0,unknown
8727402694,,13,4,6.77,0.0,unknown
8754392235,foma_all,13,5,30.62,0.0,unknown
852441282,Nationalwaste,13,3,20.08,0.0,unknown
-1001101378903,Udemy4,13,1,505.23,1.0,unknown
8020529170,,13,2,43.38,0.1538,unknown
8612472631,,13,1,25.85,0.0,unknown
8154765883,,13,2,15.46,0.0,unknown
8423280267,,13,6,716.54,1.0,unknown
6416448141,A_B_DES,13,3,22.0,0.0,unknown
8349109269,XTZNVFjkmtZDGI,13,2,5.46,0.0,unknown
317685826,MGGasdf,13,3,139.31,0.1538,unknown
7607494847,,13,3,32.54,0.0,unknown
7985323960,,13,4,119.0,0.0,unknown
6744820012,,13,5,10.31,0.0,unknown
6686994410,Its_miracle_grul,13,1,12.0,0.0,unknown
7959056187,,13,4,316.38,0.0,unknown
8280400621,,13,1,15.54,0.0,unknown
8282625213,Amaza_azahraa,13,1,554.0,1.0,unknown
-1001498716157,Automationforum,13,1,1166.85,1.0,unknown
8426459569,,13,2,44.31,0.0,unknown
Ofc_Yan_yan,Ofc_Yan_yan,13,1,10.92,0.0,unknown
6952361174,,13,3,5.23,0.0,unknown
6371691260,Gfgjhojij,13,1,7.38,0.0,unknown
8529154006,aes1512,13,2,10.46,0.0,unknown
7901731983,mooni2201,13,1,9.85,0.0,unknown
8395082855,yashkrp,13,1,6.85,0.0,unknown
8144687969,alishyiscooked,13,2,12.54,0.0,unknown
7461055790,s220191786,13,6,40.62,0.0,unknown
Virat352,Virat352,13,3,13.54,0.0,unknown
GenZ0055,GenZ0055,13,1,22.23,0.0,unknown
8257879208,,13,4,143.0,0.0,unknown
Subnetghostoficial,Subnetghostoficial,13,3,117.54,0.0,unknown
8206343590,,13,2,54.38,0.0,unknown
7310004072,,13,2,273.0,1.0,unknown
1198453721,DFIRHunting,13,6,79.54,1.0,unknown
8741234493,Britto2020,13,1,18.08,0.0,unknown
8664460186,,13,1,19.23,0.0,unknown
8649333748,Flow_Cash24,13,3,108.62,0.0,unknown
6666867134,,13,4,31.85,0.0,unknown
7209878468,RKNccy,13,7,88.92,0.0769,unknown
1163020693,JohnRo79,13,9,56.31,0.0,unknown
6440620682,lucashack4,13,6,1514.0,0.0,unknown
8603461204,,13,1,5.85,0.0,unknown
7226450573,,13,2,27.0,0.0,unknown
8610410230,,13,3,11.46,0.0,unknown
5997876917,el_popular_pancholon_75,13,7,124.23,0.0,unknown
7460015193,,13,1,22.38,0.0,unknown
7977815159,Tyrts3,13,1,243.85,1.0,unknown
8602319099,,13,1,23.08,0.0,unknown
5999022634,hosi_hs,13,2,20.54,0.0,unknown
Exploitationn,Exploitationn,13,6,98.31,0.0769,unknown
8221681355,leo7xMzr,13,1,16.31,0.0,unknown
6300159366,Anshika7689,13,1,3.0,0.0,unknown
5463771802,,13,1,8.38,0.0,unknown
665373457,EliasSendra,13,3,90.23,0.0,unknown
7770176414,,13,5,24.69,0.0,unknown
Va923,Va923,13,2,46.54,0.0,unknown
8344940665,Tiramisuhhhhh,13,1,20.92,0.0,unknown
Starsvbbn,Starsvbbn,13,1,13.31,0.0,unknown
8274417141,patanoo,13,4,8.62,0.0,unknown
1848957661,rishu_nitin,13,2,9.77,0.0,unknown
nullsechackers,nullsechackers,13,6,269.85,0.5385,unknown
8612581669,,13,1,9.62,0.0,unknown
8531362816,,13,1,23.38,0.0,unknown
CoralCita,CoralCita,13,5,165.92,0.0,unknown
mistermasterh,mistermasterh,13,2,762.69,0.0,unknown
7762278066,Uk1991,13,3,14.08,0.0,unknown
5993590238,,13,2,21.69,0.0,unknown
6299426922,,13,2,17.0,0.0,unknown
6829143459,,13,8,54.46,0.0,unknown
8636373883,Alexaxaxxxx,13,1,81.85,0.0,unknown
Victoria_Oliveira09,Victoria_Oliveira09,13,7,191.62,0.0,unknown
7730581062,,13,2,20.15,0.0,unknown
7713172491,thelucifer_0,13,1,9.0,0.0,unknown
8507181186,,13,5,890.31,0.0,unknown
8699288989,,13,1,36.0,0.0,unknown
8280519534,ScarlettLux_953,13,3,33.85,0.0,unknown
6078196275,,13,3,24.46,0.0,unknown
6956038483,,13,4,38.77,0.0,unknown
8127331224,,13,2,7.0,0.0,unknown
7454501277,,13,1,24.15,0.0,unknown
7516766879,eppre6P,13,1,78.31,0.0,unknown
Utrecht666,Utrecht666,13,2,9.54,0.0,unknown
uavolkov,uavolkov,13,3,73.23,0.0,unknown
8658050326,,13,1,24.77,0.0,unknown
8516969174,Pikachuthunderboltlol,13,4,17.15,0.0,unknown
AndresSHC,AndresSHC,13,4,137.85,0.0,unknown
5044032628,MedicinadoCacaubot,13,11,80.85,0.0,unknown
Kakuninii,Kakuninii,13,1,8.85,0.0,unknown
8475604188,,13,2,21.92,0.0,unknown
5887819647,,13,4,35.31,0.0,unknown
5258055048,KE252,13,13,14.92,0.0,unknown
5963912025,,13,1,20.77,0.1538,unknown
7319267606,Imeth_Pathirage,13,2,3.15,0.0,unknown
7138099763,,13,1,54.23,0.0769,unknown
Agos787,Agos787,13,6,60.69,0.0,unknown
HoneygazeE,HoneygazeE,13,4,16.46,0.0,unknown
6385839183,,13,1,109.0,0.0,unknown
7207303885,knoxstarflasher,13,3,947.0,0.0,unknown
alcaloide01,alcaloide01,13,7,184.0,0.0,unknown
7359530222,ef_5y,13,1,38.46,0.0,unknown
7604141196,,13,4,12.08,0.0,unknown
Gandmarwaobkl,Gandmarwaobkl,13,3,27.69,0.0,unknown
Osama_469,Osama_469,13,3,3.54,0.0,unknown
8075626041,,13,4,114.54,0.0,unknown
Flores10000,Flores10000,13,7,679.0,0.0,unknown
6407927545,hy_13c,13,6,111.85,0.2308,unknown
8453719824,,13,1,23.69,0.0,unknown
CubitoMagic,CubitoMagic,13,9,504.0,0.0,unknown
8351142998,,13,4,6.08,0.0,unknown
5453370046,Osint_IL_Bot,13,13,21.0,0.0,unknown
6448315535,moonrun0,13,7,360.69,0.0,unknown
7861380014,,13,3,103.0,0.0,unknown
1701316353,NaturalRemediesUsa,13,9,729.62,0.1538,unknown
8408894448,kemallerl,13,2,41.77,0.0,unknown
H6788j,H6788j,13,3,13.0,0.0,unknown
mohamedelamin_off,mohamedelamin_off,13,1,8.62,0.0,unknown
8073637534,,13,2,7.77,0.0,unknown
-1001161666782,BellumActaNews,12,1,285.17,0.0,unknown
8796069194,,12,1,1.0,0.0,unknown
8253735698,,12,1,22.0,0.0,unknown
nyko1987,nyko1987,12,5,52.92,0.0,unknown
1722900009,,12,2,21.75,0.0,unknown
7966112272,,12,1,8.42,0.0,unknown
tuweeddeconfianza,tuweeddeconfianza,12,4,380.0,0.0,unknown
zxcxdqw,zxcxdqw,12,1,12.67,0.0,unknown
8690498464,Jennnyyyyyyyyyyyyyyyy,12,1,5.75,0.0,unknown
778356529,Or_ShSh,12,6,113.08,0.0,unknown
7102735025,Lorenaa2323,12,4,64.0,0.0,unknown
6269360279,infinitycallstele,12,3,868.0,0.0,unknown
8583554549,,12,1,42.5,0.0,unknown
7712392893,Ciiiicada3301,12,2,19.0,0.0,unknown
7715922034,Abo_haider3,12,3,158.33,0.0,unknown
Yesikabella,Yesikabella,12,3,15.67,0.0,unknown
8578817563,,12,2,18.0,0.0,unknown
1550589858,RachHaChutit,12,9,51.92,0.0,unknown
8365556986,demonia1k,12,4,545.5,1.0,unknown
romoll_3,romoll_3,12,3,360.08,0.0,unknown
ag_xd,ag_xd,12,1,33.92,0.0,unknown
7619918743,glavntopik,12,2,139.0,0.0,unknown
6359271858,Nobuddy_Cares,12,1,11.33,0.0,unknown
1741412140,,12,5,5.25,0.0,unknown
5761037150,,12,1,10.83,0.0,unknown
8613101316,,12,1,8.92,0.0,unknown
1920019772,RNN_Prisoners,12,8,835.67,0.0833,unknown
5310618577,GalBpalestine,12,2,17.83,0.0,unknown
8535052352,Celeste202p,12,1,117.0,0.0,unknown
8674984778,,12,1,13.0,0.0,unknown
1636104954,vivirsinmolestar,12,4,19.08,0.0,unknown
5644950761,Phsycoslayer,12,1,15.67,0.0,unknown
8683523193,,12,2,5.75,0.0,unknown
8206822717,,12,1,8.75,0.0,unknown
5769925212,,12,5,43.17,0.0,unknown
8379755714,mlok14a,12,4,31.42,0.0,unknown
8594735934,,12,2,24.17,0.0,unknown
rashflasher,rashflasher,12,3,647.33,0.0,unknown
8200572281,,12,6,79.92,0.0,unknown
7640049639,AlJubouriah,12,4,126.83,0.0,unknown
6338536513,,12,2,12.67,0.0,unknown
7936258668,,12,1,67.17,0.0,unknown
7339012261,b0yfrien,12,4,159.58,1.0,unknown
trance1991,trance1991,12,5,98.75,0.4167,unknown
Catriel1337,Catriel1337,12,6,558.0,0.0,unknown
7190490783,,12,2,335.0,0.0,unknown
lobstergetyoupaid,lobstergetyoupaid,12,4,117.0,0.0,unknown
Gost0003,Gost0003,12,2,17.75,0.0,unknown
allijhanni,allijhanni,12,2,13.92,0.0,unknown
8627127461,,12,1,11.25,0.0,unknown
6426111818,,12,1,28.33,0.0,unknown
2127469424,mtgr_hm,12,4,89.5,0.0,unknown
1272268787,Elonn_musk69,12,3,12.58,0.0,unknown
pan_creas,pan_creas,12,3,21.08,0.0,unknown
8716683223,,12,2,69.17,0.0,unknown
8741553559,,12,1,21.5,0.0,unknown
8230234348,,12,1,114.0,0.0,unknown
8452125769,,12,1,15.33,0.0,unknown
8497181142,,12,1,17.17,0.0,unknown
6156878572,,12,1,65.58,0.0833,unknown
7334361622,chahdkhadidja,12,1,15.0,0.0,unknown
carlsen_m,carlsen_m,12,1,79.0,0.0,unknown
7558941089,,12,3,9.83,0.0,unknown
7152613522,freezer04FF,12,4,85.83,0.0,unknown
6547901255,,12,4,86.58,0.0,unknown
8150258412,,12,6,545.0,0.0,unknown
8402942331,,12,1,16.08,0.0,unknown
6022884875,,12,1,24.75,0.0,unknown
8359527584,,12,2,154.25,0.0,unknown
7636797521,No_nam_e35,12,2,8.0,0.0,unknown
darkwariosofficial,darkwariosofficial,12,1,21.67,0.0,unknown
5656950687,,12,1,10.42,0.0,unknown
8677945781,,12,1,4.0,0.0,unknown
8775792190,,12,3,1.92,0.0,unknown
8427509961,,12,1,12.17,0.0,unknown
NotAshCash,NotAshCash,12,8,61.83,0.0,unknown
7167230345,,12,3,371.67,0.0,unknown
8516457250,good_spy_boi,12,5,154.0,0.0,unknown
Elonn_musk69,Elonn_musk69,12,2,15.0,0.0,unknown
KE252,KE252,12,8,16.92,0.0,unknown
7707454861,yeminaung567,12,1,171.0,0.0,unknown
Robertson_hack,Robertson_hack,12,5,960.0,0.0,unknown
5042964829,Mohamedait0,12,3,12.58,0.0,unknown
8302539228,cinprincessx,12,6,37.92,0.0,unknown
1537641276,Saulito67,12,5,112.83,0.0,unknown
canitach,canitach,12,1,1100.0,0.0,unknown
7414992406,,12,4,23.33,0.0,unknown
oyuytgv,oyuytgv,12,3,749.0,0.0,unknown
8674011123,Michelle_79854,12,1,21.17,0.0,unknown
DaveDru,DaveDru,12,1,72.67,0.0,unknown
7923279909,,12,4,9.92,0.0,unknown
1490151551,ido63825,12,3,13.25,0.0,unknown
Artemisskam,Artemisskam,12,1,35.33,0.0,unknown
Cencotss,Cencotss,12,3,30.0,1.0,unknown
7646542039,,12,2,22.33,0.0,unknown
M_a_tz,M_a_tz,12,4,19.58,0.0,unknown
8690866575,neelams040,12,3,5.42,0.0,unknown
7872347044,DigitalBanana,12,3,49.58,0.0,unknown
8192643433,Elmalditochucky,12,5,166.75,0.8333,unknown
5964991296,Ioplkj567,12,1,9.17,0.0,unknown
7205427205,MR_FELIX10,12,3,640.0,0.0,unknown
5718053431,priyanshu_m7,12,1,22.58,0.0,unknown
8235184718,MarcusSterlingProc,12,6,324.0,0.0,unknown
8205821484,,12,2,8.33,0.0,unknown
8002403834,Teremeresapnesabhi,12,1,11.5,0.0,unknown
5299061610,Elseue,12,9,118.0,0.0,unknown
8691366296,,12,2,12.08,0.0,unknown
7028156041,FRAN23E,12,8,339.67,0.6667,unknown
7649248405,Eastey,12,1,12.58,0.0,unknown
Weedpock,Weedpock,12,4,592.0,0.0,unknown
8016542802,priya_ji_53,12,1,12.67,0.0,unknown
48252255,,12,7,58.42,0.0,unknown
XOMR7,XOMR7,12,3,13.5,0.0,unknown
7498878421,,12,2,17.67,0.0,unknown
Sal9499,Sal9499,12,6,227.67,1.0,unknown
Delapanball,Delapanball,12,1,262.0,1.0,unknown
8543978825,userGtxv,12,1,6.42,0.0,unknown
7569767903,ollaAlrashdii_04785,12,11,355.67,0.0,unknown
1448064878,Stnux_5,12,1,32.58,0.0,unknown
Destroyed_Destroy,Destroyed_Destroy,12,1,81.5,0.0,unknown
8540916939,exp0tz,12,9,75.58,0.0,unknown
5207934356,RemoveDeletedAccountsBot,12,12,111.0,0.0,unknown
1207179626,mustafa_al_attia,12,8,77.5,0.0,unknown
6369972537,Alphaghostly,12,2,910.17,0.0,unknown
7880755383,privateaccountmx,12,4,277.33,0.0,unknown
Dyegurl,Dyegurl,12,2,5.75,0.0,unknown
8525836267,,12,1,179.83,0.0,unknown
satan1923,satan1923,12,3,23.83,0.0,unknown
ganosecteam01,ganosecteam01,12,6,86.17,0.9167,unknown
2105402422,Zaydace7,12,1,23.5,0.0,unknown
7898306492,Fabian777778,12,4,50.25,0.0,unknown
8218527407,,12,3,16.0,0.0,unknown
8502553197,dumbassaashi,12,1,10.0,0.0,unknown
6528825529,iamslumpgod,12,9,33.42,0.0,unknown
8230571129,,12,5,7.5,0.0,unknown
7683859610,,12,3,23.42,0.0,unknown
8235429790,,12,4,140.92,0.5833,unknown
8311319736,,12,2,355.0,0.0,unknown
1692790911,,12,2,6.0,0.0,unknown
7048549506,,12,1,10.42,0.0,unknown
8324043092,,12,5,5.67,0.0,unknown
1183587365,secret_universe,12,4,70.75,0.0,unknown
6858188800,,12,3,12.83,0.0,unknown
SpartanJohn117hype,SpartanJohn117hype,12,3,28.92,0.0,unknown
8468832445,hindumaalik,12,3,33.42,0.0,unknown
Luck02456,Luck02456,12,1,1026.0,0.0,unknown
1500001572,,12,1,17.0,0.0,unknown
Luchin222,Luchin222,12,5,256.5,0.0,unknown
Xyzurs,Xyzurs,12,2,11.42,0.0,unknown
8625092325,Ishikaa_rwt,12,1,50.67,0.0,unknown
6644914562,Hasta_Lfoego,12,2,29.25,0.0,unknown
7671732658,,12,4,8.58,0.0,unknown
8549641573,,12,1,33.92,0.0,unknown
8264289703,,12,4,229.0,0.0,unknown
8793407703,,12,2,7.58,0.0,unknown
8417827844,,12,10,17.67,0.0,unknown
6698197523,,12,2,30.0,0.0,unknown
7312092929,retarded4ever,12,1,19.83,0.0,unknown
7882085561,firulaiis0,12,6,175.0,0.0833,unknown
1864215962,CryptoCapoTG,12,9,149.83,0.25,unknown
7136323811,,12,2,413.0,0.0,unknown
8554577024,CCGH0,12,1,67.17,1.0,unknown
7299836904,,12,4,14.58,0.0,unknown
8775358163,,12,1,17.75,0.0,unknown
ayussiix,ayussiix,12,1,11.17,0.0,unknown
8071466496,,12,3,315.67,0.0,unknown
8379602571,,12,3,9.67,0.0,unknown
7774404484,,12,2,18.67,0.0,unknown
7676949757,,12,2,26.08,0.0,unknown
8721586475,regiser228,12,1,34.0,0.0,unknown
8595487483,,12,4,7.0,0.0,unknown
8709331007,,12,1,12.25,0.0,unknown
7573137412,,12,1,24.75,0.0,unknown
Durov1I1,Durov1I1,12,1,14.17,0.0,unknown
8513070754,,12,2,14.58,0.0,unknown
Ro1999nza,Ro1999nza,12,6,769.42,1.0,unknown
1395533658,,12,6,13.5,0.0,unknown
SylhetGangSG1,SylhetGangSG1,12,5,319.25,0.0,unknown
2590737229,nullsechackers,12,7,212.08,0.4167,unknown
759082148,Protech13,12,2,27.42,0.25,unknown
Xmariaxae,Xmariaxae,12,9,54.25,0.0,unknown
7129720020,NOTASEGURA247CAPI,12,4,142.0,0.0,unknown
8756883936,,12,7,11.75,0.0,unknown
8451506883,Berryzisicalebreyymine,12,1,6.42,0.0,unknown
6244509601,IslamTarifi,12,3,18.0,0.0,unknown
785705739,Dark_Working,12,1,57.0,0.0,unknown
7787782808,Pantypullar,12,2,9.75,0.0,unknown
8053767691,,12,2,7.0,0.0,unknown
8261373903,,12,2,11.33,0.0,unknown
8583636297,,12,3,204.92,0.0,unknown
villain_51,villain_51,12,3,14.83,0.0,unknown
garcialourdes,garcialourdes,12,5,15.0,0.0,unknown
7737366241,Emmmppk,12,2,15.83,0.0,unknown
7270444399,hykayh,12,1,15.67,0.0,unknown
1940940759,,12,1,17.58,0.0,unknown
1881644373,fischzummittagessen,12,1,33.5,0.0,unknown
alfanous,alfanous,12,3,11.25,0.0,unknown
miloxstream,miloxstream,12,7,58.5,0.0,unknown
6942557307,salmanrayahn,12,4,1064.0,0.0,unknown
8588544695,,12,1,6.83,0.0,unknown
8588216296,,12,1,3.0,0.0,unknown
Itachicuchilla,Itachicuchilla,12,4,383.0,0.0,unknown
8731307876,,12,1,25.17,0.0,unknown
SkiMaskRain,SkiMaskRain,12,9,47.0,0.0,unknown
7297155192,,12,1,14.08,0.0,unknown
irosm97,irosm97,12,3,515.67,0.0,unknown
7727342374,yxnymetro,12,2,300.0,0.0,unknown
579534227,zoolanovic,12,6,540.58,0.0,unknown
5137648704,Elmarino777,12,6,680.0,0.0,unknown
6324430757,,12,9,307.92,0.0833,unknown
5890419984,Chup9999,12,10,16.67,0.0,unknown
8763022344,Jatiinn_00,12,1,30.58,0.0,unknown
7984137859,mynameischabi,12,2,18.42,0.0,unknown
7936537559,InvPx,12,1,11.17,0.0,unknown
8188695684,APECTOBAHBKA3AXCTAHEE,12,4,122.83,0.0,unknown
8743970720,,12,2,5.5,0.0,unknown
6104182855,,12,3,8.33,0.0,unknown
8527685754,idgaf_if_u_gay,12,2,8.25,0.0,unknown
8525786730,lika_schwartz,12,1,31.25,0.0,unknown
8650540546,,12,1,4.92,0.0,unknown
7897175068,stfub0_0,12,5,47.25,0.0,unknown
8788658495,,12,1,7.67,0.0,unknown
8004513984,Fullusdtr,12,5,973.25,0.0,unknown
ronikalman36,ronikalman36,12,4,232.75,0.6667,unknown
970582173,,12,4,9.17,0.0,unknown
1326242351,,12,2,13.0,0.0,unknown
6678229113,,12,6,16.75,0.0,unknown
8585457275,,12,2,7.58,0.0,unknown
id1237890,id1237890,12,3,2.08,0.0,unknown
1431299726,,12,5,701.0,1.0,unknown
2095524332,david_debi,12,8,1192.33,0.0,unknown
5930577753,,12,3,18.42,0.0,unknown
khaledemara4,khaledemara4,12,1,18.33,0.0,unknown
7399616378,,12,1,14.17,0.0,unknown
7875321674,bismarkgr,12,1,17.0,0.0,unknown
5191998416,pvAbrielle,12,1,13.17,0.0,unknown
8515775721,,12,8,150.75,0.0,unknown
rylez_z_z_z,rylez_z_z_z,12,1,43.92,0.0,unknown
7291645962,,12,2,10.42,0.0,unknown
zeyadSGG,zeyadSGG,12,1,18.0,0.0,unknown
frannnkfra,frannnkfra,12,6,667.67,1.0,unknown
liraz234,liraz234,12,5,212.08,0.0,unknown
angusto777,angusto777,12,2,305.0,0.0,unknown
7598087118,veroxa_nyx,12,2,7.92,0.0,unknown
8560132792,,12,2,335.0,0.0,unknown
8375219816,,12,3,288.0,1.0,unknown
8688016163,,12,2,17.25,0.0,unknown
5940660103,,12,2,28.75,0.0,unknown
6913957246,,12,2,14.5,0.0,unknown
6624703214,,12,5,48.0,0.0,unknown
8799944933,,12,1,16.33,0.0,unknown
7334361622,,12,1,11.5,0.0,unknown
Christking777,Christking777,12,7,497.5,0.0,unknown
